bibcode,citation_context_no,citation_context,target_reference,distance_used_score,comment_score
2025ApJ...987...23C,6,"(2021). The source is part of the G29.9+2.2 group, which contains 152 members with 36 of them having full Gaia astrometric solutions. The mean parallax of these sources (plx= 0.384 ± 0.074) provides a distance of d= 2.4+0.4 -0.3 kpc. Bailer-Jones et al. (2021) provide a distance of d= 0.59 ± 0.06 kpc. SPICY 99341: This source was classified as a FUor in Contreras Pe ̃na et al. (2023a) due to the photometric and spectroscopic characteristics of the outburst. This is a Class II YSO (α = -0.31) in the SPICY catalogue (Kuhn et al. 2021). Lucas et al",bj_2021,0.2619607746601105,0.16599585115909576
2025ApJ...987...23C,7,"2021). Lucas et al. (2017) include it in their sample of high-amplitude variables arising from the UKIDSS GPS survey (source 266, ∆K= 4 mag). A distance of 3 kpc is estimated due to its possible association with the molecular cloud GRSMC 43.30-0.33 (Simon et al. 2001). Bailer-Jones et al. (2021) estimate a distance of 2.9+1.2 -1.1 kpc based on its Gaia parallax. SPICY 95397: This source is classified as Class II YSO in SPICY. The observation of 13CO ∆ν = 2 transitions bandhead absorption, is a clear indicator of the evolved nature of the source",bj_2021,0.2826428711414337,0.12911741435527802
2023A&A...677A..50B,1,Star Name Sp. type V distance ---mag kpc HD206165 9 Cep B2 Ib 4.76 0.990a HD198478 55 Cyg B2.5 Ia 4.81 1.840a HD53138 o2 CMa B3 Ia 3.02 0.847b HD164353 67 Oph B5 Ib/II 3.93 0.377b Notes. Spectral types are retrieved from Crowther et al. (2006) and Searle et al. (2008). (a) Gaia eDR3 (Bailer-Jones et al. 2021). (b) Hipparcos (van Leeuwen 2007). Table 2. IUE and FUSE spectra used in this work,bj_2021,0.7571635842323303,0.3315970003604889
2023A&A...677A..50B,2,"2021); JHK were obtained from 2MASS (Cutri et al. 2003); and WISE’s W1 and W2 were obtained from the AllWISE catalog (Cutri et al. 2013). For HD198478 and HD206165, we use the distances from Bailer-Jones et al. (2021) employing Gaia eDR3 parallaxes. The distances for HD53138 and HD164353 were derived from the revised Hipparcos parallax (van Leeuwen 2007). We opted not to use Gaia’s parallax for these stars because they are consider-ably bright (V = 2.94 and 3",bj_2021,0.010153255425393581,0.002464853459969163
2018ApJ...867...93R,1,"2018). From GAIA DR2 we obtained RA and DEC positions, parallaxes and proper motions in RA and DEC, for all the sources in the sample. Using the TOPCAT tool version 4.6-1 (Taylor 2005), we applied the method of Bailer-Jones et al. (2018) to convert parallaxes into dis-tance estimates using a local density exponential decrease prior with a scale parameter h = 500 pc. With this information we were able to provide 6-dimensional position-velocity vectors for all the sources in the sample. 3. DATA ANALYSIS 3.1",bj_2018,0.6340817213058472,0.24514447152614594
2017ApJ...835L..18L,1,"2012; Zhao et al. 2012; Deng et al. 2012) and the parallaxes and proper motions are from the Gaia DR1 (Gaia Collaboration et al. 2016a). We adopt the distance estimated by Astraatmadja & Bailer-Jones (2016), who applied a Bayesian model to derive the dis-tance from the parallax taking into account the Milky Way prior and systematic uncertainties in Gaia cata-log. There are totally more than 190 000 common stars in the two catalogs. From the LAMOST derived stel-lar parameters (Wu et al",astraatmadja_2016,0.5134070515632629,0.14126735925674438
2017ApJ...835L..18L,2,"There are totally more than 190 000 common stars in the two catalogs. From the LAMOST derived stel-lar parameters (Wu et al. 2014), we select about 15 000 young F-type stars with 6500 < Teff< 7500 K, error of distance from Astraatmadja & Bailer-Jones (2016) smaller than 30% (including the systematic error of the Gaia parallax), and absolute magnitude in Ks band be-tween -1 and 3 mag1",astraatmadja_2016,0.886773943901062,0.5761711001396179
2017ApJ...835L..18L,3,"Because in this work we focus 1 The absolute magnitude in Ks band is derived from the dis-tance provided by Astraatmadja & Bailer-Jones (2016), the ap-parent Ks magnitude from 2MASS, and the derived interstellar 3 on the disk, we cut the range of vertical distance to the Galactic mid-plane with |Z| < 0.3 kpc. Meanwhile, we cut the distance with D < 0.6 kpc to ensure the completeness of the data",astraatmadja_2016,0.795582115650177,0.4514724910259247
2021MNRAS.508.3877G,1,"4) 138 휎_푀_(WD, mixed) Uncertainty on the mass [M⊙] 139 휒2_(mixed) 휒2 value of the fit (mixed H-He) 140 r_med_geo Median of the geometric distance posterior [pc] (Bailer-Jones et al. 2021) 141 r_lo_geo 16th percentile of the geometric distance posterior [pc] (Bailer-Jones et al. 2021) 142 r_hi_geo 84th percentile of the geometric distance posterior [pc] (Bailer-Jones et al. 2021) 143 r_med_photpgeo Median of the photogeometric distance posterior [pc] (Bailer-Jones et al",bj_2021,0.7355087399482727,0.6376299858093262
2021MNRAS.508.3877G,2,"4) 138 휎_푀_(WD, mixed) Uncertainty on the mass [M⊙] 139 휒2_(mixed) 휒2 value of the fit (mixed H-He) 140 r_med_geo Median of the geometric distance posterior [pc] (Bailer-Jones et al. 2021) 141 r_lo_geo 16th percentile of the geometric distance posterior [pc] (Bailer-Jones et al. 2021) 142 r_hi_geo 84th percentile of the geometric distance posterior [pc] (Bailer-Jones et al. 2021) 143 r_med_photpgeo Median of the photogeometric distance posterior [pc] (Bailer-Jones et al. 2021) 144 r_lo_photogeo 16th percentile of the photogeometric distance posterior [pc] (Bailer-Jones et al",bj_2021,0.6663519144058228,0.5689848065376282
2021MNRAS.508.3877G,3,2021) 141 r_lo_geo 16th percentile of the geometric distance posterior [pc] (Bailer-Jones et al. 2021) 142 r_hi_geo 84th percentile of the geometric distance posterior [pc] (Bailer-Jones et al. 2021) 143 r_med_photpgeo Median of the photogeometric distance posterior [pc] (Bailer-Jones et al. 2021) 144 r_lo_photogeo 16th percentile of the photogeometric distance posterior [pc] (Bailer-Jones et al,bj_2021,0.8161431550979614,0.714278519153595
2021MNRAS.508.3877G,4,2021) 141 r_lo_geo 16th percentile of the geometric distance posterior [pc] (Bailer-Jones et al. 2021) 142 r_hi_geo 84th percentile of the geometric distance posterior [pc] (Bailer-Jones et al. 2021) 143 r_med_photpgeo Median of the photogeometric distance posterior [pc] (Bailer-Jones et al. 2021) 144 r_lo_photogeo 16th percentile of the photogeometric distance posterior [pc] (Bailer-Jones et al. 2021) 145 r_hi_photogeo 84th percentile of the photogeometric distance posterior [pc] (Bailer-Jones et al. 2021) 146 fidelity_v1 ‘astrometric fidelity’ metric from Rybizki et al,bj_2021,0.8682396411895752,0.767942488193512
2021MNRAS.508.3877G,5,2021) 142 r_hi_geo 84th percentile of the geometric distance posterior [pc] (Bailer-Jones et al. 2021) 143 r_med_photpgeo Median of the photogeometric distance posterior [pc] (Bailer-Jones et al. 2021) 144 r_lo_photogeo 16th percentile of the photogeometric distance posterior [pc] (Bailer-Jones et al. 2021) 145 r_hi_photogeo 84th percentile of the photogeometric distance posterior [pc] (Bailer-Jones et al. 2021) 146 fidelity_v1 ‘astrometric fidelity’ metric from Rybizki et al,bj_2021,0.8078268766403198,0.6722862720489502
2021MNRAS.508.3877G,6,2021) 143 r_med_photpgeo Median of the photogeometric distance posterior [pc] (Bailer-Jones et al. 2021) 144 r_lo_photogeo 16th percentile of the photogeometric distance posterior [pc] (Bailer-Jones et al. 2021) 145 r_hi_photogeo 84th percentile of the photogeometric distance posterior [pc] (Bailer-Jones et al. 2021) 146 fidelity_v1 ‘astrometric fidelity’ metric from Rybizki et al. (2021) 147 SDSS_name SDSS object name if available (SDSS + J2000 coordinates) 148 SDSS_clean If 1 the SDSS photometry for this object is considered clean (see https://www.sdss,bj_2021,0.8550150990486145,0.6513087153434753
2021MNRAS.508.3877G,7,"g. 푃WD, see Table 2). We also include photometric and spectroscopic information from the Sloan Digital Sky Survey (see Sect. 5) and data from external work on Gaia EDR3. For example, Bailer-Jones et al. (2021) estimated distances for 1.47 billion objects in Gaia EDR3 us-ing a probabilistic approach based on a prior constructed from a three-dimensional Galactic model which included interstellar extinction and the non-uniform magnitude limit of Gaia",bj_2021,0.6906859278678894,0.2814774513244629
2021MNRAS.508.3877G,8,"Though these distance estimates are not used in the analysis presented in our paper, they represent a valuable added resource for users of our catalogue. We therefore matched all stars in our sample with the Bailer-Jones et al. (2021) catalogue using the unique Gaia EDR3 source_ID and pro-vide these distance estimates as additional columns. 3.1 3D extinction Extinctions are estimated for each white dwarf in the main cata-logue by integrating within new, local 3D maps of differential ex-tinction (푑≤2.9 kpc)",bj_2021,0.020795192569494247,0.28775838017463684
2025arXiv250302227S,1,"The code has also already been used in several publications in-cluding Zucker & Speagle et al. (2019) and Zucker et al. (2020). This work joins other recent efforts focused on try-ing to estimate distances and other stellar properties from astrometry and/or photometry alone. Bailer-Jones et al. (2018) published a large catalog of over a billion distances using only astrometric data from the Gaia DR2 and a data-driven model. More recently, Bailer-Jones et al",bj_2018,0.8517400026321411,0.5125775933265686
2025arXiv250302227S,2,"This is expected and arises for two reasons. The first is the 3-D Galactic prior, which prefers objects being a few kpc away (see Figure 4), disfavoring larger distances (and therefore smaller par-allaxes). This “bias” is physically-motivated and ex-pected, as discussed in Bailer-Jones et al. (2018). The second is the mis-classification of giants as dwarfs, as illustrated in Figures 14 and 15, which leads to anoma-lously large parallax estimates compared to the mea-sured values from Gaia",bj_2018,0.6559825539588928,0.33321428298950195
2025arXiv250302227S,3,"Bailer-Jones et al. (2018) published a large catalog of over a billion distances using only astrometric data from the Gaia DR2 and a data-driven model. More recently, Bailer-Jones et al. (2021) has done the same for Gaia EDR3 using a similar data-driven approach to estimate dis-tances that incorporates both astrometric and photo-metric Gaia data. An example of work that is most similar to what is presented here is the StarHorse code (Santiago et al. 2016; Queiroz et al",bj_2021,0.21750816702842712,0.05458640679717064
2022A&A...664A..66M,1,"(2021), and a typical total-to-selective extinction ratio Rv = 3.1. Extinction-corrected absolute MG magnitudes were derived by also using the Gaia EDR3 ge-ometrical distances to each member based on Bailer-Jones et al. (2021). Errorbars were inferred propagating the individual un-certainties in the Gaia magnitudes and parallaxes, and assigning an additional 10% error associated to extinction. Fully representative CMDs can be built for NGC 1960, NGC 2353, ASCC 58, and NGC 6231, given that Av values in Anders et al",bj_2021,0.7177721858024597,0.25511348247528076
2022A&A...664A..66M,2,"Mean distances to each cluster were derived from the ones of all members within FOV20pc, based on the parallax-distance geometrical transforma-tion in Bailer-Jones et al. (2021). Distances are indicated in the 3 http://svocats.cab.inta-csic.es/diskfrac 4 e.g. http://svocats.cab.inta-csic.es/diskfrac/cs.php?RA=152.799&DEC=-54.423&SR=0.1&VERB=2 5 http://www.ivoa.net/documents/SAMP 0.1 1 Nmemb (FOV20pc)/Nmemb (CG&A, 2020) 1 10 FOV20pc/FOV(CG&A, 2020) 0",bj_2021,0.7848629951477051,0.3108521103858948
2019MNRAS.487.1865W,1,"2. An almost equally good χ2 was given by the M2V HD 95735 template. 2.3 Gaia DR2 Properties of the host star are further constrained by a pre-cise parallax measurement from Gaia DR2 (Gaia Collab-oration et al. 2018), providing a distance of 75.2 ± 0.2 pc (Bailer-Jones et al. 2018). This is consistent with the dis-tance of 78 ± 7 pc reported in Wells et al. (2018), but far more precise. The slightly closer distance to K2-133 sup-ports the analysis of the NIR spectrum, suggesting the star is closer to an M2 spectral type than previously reported",bj_2018,0.36062583327293396,0.1720680296421051
2024A&A...692A.235R,1,"(2021) and using the GSP-Spec parameters. We then computed the bolo-metric correction and stellar luminosity, adopting the geometric distances from Bailer-Jones et al. (2021). The stellar mass was finally derived from this luminosity, using the corresponding ef-fective temperature and surface gravity. The associated errors were estimated by propagating the uncertainties on the param-eters, photometry, and distances, thanks to Monte-Carlo realisa-tions",bj_2021,0.8747753500938416,0.20012961328029633
2022A&A...668A..21L,1,"The number of MaStar targets that satisfy this condition is quite large, thanks to projects such as the Gaia mission (Gaia Collaboration et al. 2018), which can provide accurate distance estimates using parallax measurements, especially for relatively nearby stars (Bailer-Jones et al. 2018). However, this dust map approach becomes less reliable for distant stars and hot stars. Distant stars are problematic because distance estimates become more uncertain as the fractional uncertainties in their parallax measurements become larger",bj_2018,0.8789657354354858,0.6787825226783752
2022A&A...668A..21L,2,"Another helpful set of comparison data is provided with Gaia DR2 (Gaia Collaboration et al. 2018). Gaia provides accurate parallax and photometric measurements in the G, GBP, and GRP bands. Combining the photometry with the Gaia-based distance estimates from Bailer-Jones et al. (2018), and the Bayestar19 3D dust map produced by Green et al. (2019), one can derive the extinction-corrected absolute G-band magnitude and GBP -GRP color (Yan et al. in prep). This allowed us to construct a color-magnitude diagram (CMD) analogous to our log g versus Teffdiagram, shown in Figure 14",bj_2018,0.6364922523498535,0.24241569638252258
2026MNRAS.tmp...63S,1,"4 STELLAR CHARACTERISATION TOI-6716 (TIC 112115898) and TOI-7384 (TIC 192833836) are two M dwarfs of spectral type M4, located at 18.9 pc and 66.8 pc from the Sun respectively (Bailer-Jones et al. 2021). As all our planetary information will be derived using the host stars’ parameters, we begin in the sections that follow by characterising TOI-6716 and TOI-7384. All photometric and stellar parameters adopted for this work can be found in Table 1. 4.1 Reconnaissance spectroscopy 4.1",bj_2021,0.7665697336196899,0.2467251569032669
2026MNRAS.tmp...63S,2,535±0.026 11.382±0.026 Cutri et al. (2003) K mag 9.196±0.021 11.096±0.023 Cutri et al. (2003) W1 mag -10.942±0.023 Cutri et al. (2021) W2 mag -10.779±0.021 Cutri et al. (2021) W3 mag -10.551±0.064 Cutri et al. (2021) W4 mag -> 8.92 Cutri et al. (2021) Distance 18.89±0.02 pc 66.79±0.20 pc Bailer-Jones et al. (2021) α 07:26:37.7 05:32:24.76 Gaia Collaboration (2022) δ -30:33:07.85 -39:50:03.3 Gaia Collaboration (2022) μα -316.5 mas yr-1 -46.0 mas yr-1 Gaia Collaboration (2022) μδ 59.0 mas yr-1 -101.8 mas yr-1 Gaia Collaboration (2022) SpT M4 M4 This work (opt. spec.) M4 M3±0.5 This work (NIR spec.) R★ 0,bj_2021,0.3010619282722473,0.3609412908554077
2020MNRAS.498.3730M,1,"uISP = -0.26 ± 0.02 per cent (where the quoted uncertainties are the standard error of the weighted mean), corresponding to pISP = 0.36 ± 0.04 per cent and θISP = 157.◦5 ± 3.◦5. The range of distances of these five stars (∼770-3695 pc; Bailer-Jones et al. 2018) and the position of ASASSN-15lh with respect to the Galactic Centre (l = 337.◦07, b = -45.◦55) suggest that this should account for all the polarization arising due to the dust along the line of sight in the Galaxy. To ascertain if the points in Fig",bj_2018,0.7247684001922607,0.4446871280670166
2022ApJ...931L..15S,1,"527+0.024 -0.026 M⊙ (1) R∗ Radius 0.500+0.017 -0.016 R⊙ (1) Teff Effective Temperature 3622+58 -55 K (1) d Distance 29.326 ± 0.022 pc (2) Age Age 0.3 -3 Gyr (3) [Fe/H] Metallicity 0.18 ± 0.08 (4) Prot Rotation Period 21.54 ± 0.49 days (5) References are: (1) This work, (2) Bailer-Jones et al. (2018), (3) Bonfils et al. (2012), (4) Biddle et al. (2014), (5) Kosiarek et al. (2019). ment and deriving a period of 21.54 ± 0.49 days from the entire dataset. Further, Kosiarek et al. (2019) saw a corresponding peak in the periodograms of precise ra-dial velocity observations of GJ 3470",bj_2018,0.7898759245872498,0.42373648285865784
2025A&A...695L...8R,1,"12 . Notably, the distance to the system is poorly constrained a priori. Its Gaia DR3 (DR2) parallax of -0.22 ± 0.98 (0.4 ± 1.1) mas implies a distance of 3.9+3.0 -1.5 (1.8+1.7 -0.9) kpc as estimated by Bailer-Jones et al. (2021) (Bailer-Jones et al. (2018)). Hurley-Walker et al. (2024) report that electron density models of the Milky Way report lead to modest distance estimates of 0.4 ± 0.1 (Yao et al. 2017) and 1.8 ± 0.5 kpc (Cordes 2004)",bj_2018,0.430745005607605,0.16155937314033508
2025A&A...695L...8R,2,"(2024) is ultimately used, as described in the main text, which leads to E(B -V) ≈0.12 . Notably, the distance to the system is poorly constrained a priori. Its Gaia DR3 (DR2) parallax of -0.22 ± 0.98 (0.4 ± 1.1) mas implies a distance of 3.9+3.0 -1.5 (1.8+1.7 -0.9) kpc as estimated by Bailer-Jones et al. (2021) (Bailer-Jones et al. (2018)). Hurley-Walker et al. (2024) report that electron density models of the Milky Way report lead to modest distance estimates of 0.4 ± 0.1 (Yao et al. 2017) and 1.8 ± 0.5 kpc (Cordes 2004)",bj_2021,0.5810056924819946,0.1989733725786209
2024AJ....168...26S,1,"087+0.023 -0.021 MJ, respectively, place this planet in the warm Jupiter category of gas giants. Posteriors of the EXOFASTv2 modeling are listed in Table 3. There is a foreground star, Gaia DR3 4233021429372256512, at a distance of 84.5 pc compared to the target’s distance of 93.5 pc (Bailer-Jones et al. 2018), with which the target is blended in ground-based images",bj_2018,0.6936801075935364,0.4712105393409729
2025BAAA...66..137C,1,"En contraste, los modelos de masa intermedia, 0.565 M⊙, con Teff = 163 000, 157 000 y 150 000 K se encontrar ́ıan a distancias de unos 300, 360 y 420 pc, respectivamen-te. Al comparar estas estimaciones con el valor de la distancia astrom ́etrica dastrom = 53820 17 pc (Bailer-Jones et al., 2021), la soluci ́on astrosismol ́ogica de 0.565 M⊙y 150 000 K es la m ́as consistente",bj_2021,0.7865369319915771,0.33892714977264404
2026A&A...705A.231I,1,"To calculate the X-ray luminosities, we adopted pulsator dis-tances derived from Gaia parallaxes (Bailer-Jones et al. 2021). As shown in Fig. 1, many of the detected RR Lyrae stars appear to have X-ray luminosities comparable to the brightest Cepheids",bj_2021,0.7866293787956238,0.2449338138103485
2026A&A...705A.231I,2,"Article number, page 3 of 7 A&A proofs: manuscript no. aa57199-25 Fig. 2. Distance distributions of RR Lyrae stars (left) and Cepheids (right) in our eRASS1 cross-matched sample, using distances from Gaia (Bailer-Jones et al. 2021). Blue histograms show the full pulsator samples, while vertical dashed red lines indicate those with candidate X-ray counterparts. Fig. 3. X-ray luminosity as a function of pulsation period for classically pulsating stars with X-ray counterparts detected in eRASS1",bj_2021,0.8392886519432068,0.13743934035301208
2025AstBu..80..394P,1,"It is worth noting here that when us-ing the distances obtained with Gaia DR3, the Pleiades cluster appears to be elongated in the direction away from the Sun. This is due to sys-tematic parallax errors (see, for example, Bailer-Jones et al. 2021, Lindegren et al. 2021, et al.), but for small distances these effects are not so significant. To correct for the apparent elonga-tion of the cluster, for stars with parallaxes less than 6.7 msd or greater than 8",bj_2021,0.7396488785743713,0.25605079531669617
2021MNRAS.500.3743G,1,"In this work, we convert their E(GBP -GRP) values to those of E(B-V) using the relation, E(B-V) = 0.75E(GBP-GRP) (Chen et al. 2019). The typical uncertainties in E(B-V) are ∼0.07 mag (Chen et al. 2019). Distances from Bailer-Jones et al. (2018) are adopted for the stars, estimated from the Gaia DR2 parallaxes with a simple Bayesian approach. Chen et al. (2019) excluded the stars with Gaia DR2 parallax uncertainties larger than 20 per cent, leading to a sample of over 32 million stars",bj_2018,0.5653365254402161,0.27086448669433594
2019A&A...627A.104D,1,"On the one hand, it is a well-known fact that when σπ/π ≥ 0.2 it becomes very difficult to estimate the true value of the as-trometric parallax (see Trumpler & Weaver 1953; Bailer-Jones 2015); in other words, the value of the distance obtained by applying the usual relationship, d = 1/π, as well as its as-sociated error, ∆d = σπ/π2, become very unreliable",bj_2015,0.7583462595939636,0.3655782639980316
2019A&A...627A.104D,2,"At this point, one may argue that the correct approach to estimate the true distances should in-volve the application of Bayesian inference, adopting a prior distribution for distances in our Galaxy (see Bailer-Jones 2015; Astraatmadja & Bailer-Jones 2016; Bailer-Jones et al. 2018; Luri et al. 2018). This is particularly important for the stars in our primary full sample, since they are thought to be distant (> 30 kpc), faint stars with large uncertainties on parallax. Bailer-Jones et al",bj_2015,0.701617956161499,0.8444445729255676
2019A&A...627A.104D,3,"At this point, one may argue that the correct approach to estimate the true distances should in-volve the application of Bayesian inference, adopting a prior distribution for distances in our Galaxy (see Bailer-Jones 2015; Astraatmadja & Bailer-Jones 2016; Bailer-Jones et al. 2018; Luri et al. 2018). This is particularly important for the stars in our primary full sample, since they are thought to be distant (> 30 kpc), faint stars with large uncertainties on parallax. Bailer-Jones et al. (2018) compute the distances to 1",bj_2018,0.4877814054489136,0.6069173216819763
2019A&A...627A.104D,4,"2018; Luri et al. 2018). This is particularly important for the stars in our primary full sample, since they are thought to be distant (> 30 kpc), faint stars with large uncertainties on parallax. Bailer-Jones et al. (2018) compute the distances to 1.33 billion stars in Gaia DR2 using Bayesian inference and all the sources in our primary full sample have estimated distances in this cata-logue. However, the fraction of distant stars in Bailer-Jones et al",bj_2018,0.6239750385284424,0.7226058840751648
2019A&A...627A.104D,5,"Bailer-Jones et al. (2018) compute the distances to 1.33 billion stars in Gaia DR2 using Bayesian inference and all the sources in our primary full sample have estimated distances in this cata-logue. However, the fraction of distant stars in Bailer-Jones et al. (2018) is very negligible, with 31 298 sources with Heliocentric distance > 15 kpc, 49 with distance > 25 kpc, and 4 with dis-tance > 30 kpc; in other words, most sources with values of the parallax under 0.033 mas in Gaia DR2 have Bayesian dis-tance estimates in Bailer-Jones et al",bj_2018,0.7096641063690186,0.4998589754104614
2019A&A...627A.104D,6,"(2018) is very negligible, with 31 298 sources with Heliocentric distance > 15 kpc, 49 with distance > 25 kpc, and 4 with dis-tance > 30 kpc; in other words, most sources with values of the parallax under 0.033 mas in Gaia DR2 have Bayesian dis-tance estimates in Bailer-Jones et al. (2018) well below 15 kpc. The distance estimates in Bailer-Jones et al. (2018) are biased to lower values if the parallax data are poor because they adopt a small scale length for their prior",bj_2018,0.6452282071113586,0.6503475904464722
2019A&A...627A.104D,7,033 mas in Gaia DR2 have Bayesian dis-tance estimates in Bailer-Jones et al. (2018) well below 15 kpc. The distance estimates in Bailer-Jones et al. (2018) are biased to lower values if the parallax data are poor because they adopt a small scale length for their prior. This fact interpreted within the context of the Eddington-Trumpler-Weaverbias discussed above led us to enquire how reliable were the estimates provided by Bailer-Jones et al,bj_2018,0.7696754932403564,0.7888607978820801
2019A&A...627A.104D,8,(2018) are biased to lower values if the parallax data are poor because they adopt a small scale length for their prior. This fact interpreted within the context of the Eddington-Trumpler-Weaverbias discussed above led us to enquire how reliable were the estimates provided by Bailer-Jones et al. (2018) and (which is far more important) how strong was the effect of the Eddington-Trumpler-Weaver bias on our sample,bj_2018,0.7363256216049194,0.5180022716522217
2019A&A...627A.104D,9,"(2013) include 6138 eclipsing binaries in the SMC. The vast majority of these stars have counterparts in Gaia DR2 and, therefore, measured par-allaxes. These values can be used to evaluate both the reliabil-ity of the relevant results in Bailer-Jones et al. (2018) within the context of our study and the effect of the Eddington-Trumpler-Weaver bias on our sample. Figure 4 shows the relative differences in the values of the parallax as a function of their relative errors for sources in Muraveva et al. (2014) (top panel, LMC) and Pawlak et al",bj_2018,0.5734846591949463,0.3680867850780487
2019A&A...627A.104D,10,"In this analysis we applied a global zero-point correction to a relatively small region of the sky, although both Lindegren et al. (2018) -see their Fig. 13- and Arenou et al. (2018) explicitly discourage this practice. In order to evaluate the reliability of the relevant results in Bailer-Jones et al. (2018), we matched sources as pointed out above and constructed histograms with statistically meaning-ful bin sizes; the bin width was computed using the Freedman-Diaconis rule (Freedman & Diaconis 1981): 2 IQR n-1/3, where n is the number of sources",bj_2018,0.6863861680030823,0.6393707394599915
2019A&A...627A.104D,11,"Figure 5 shows the distributions of Heliocentric distances from Bailer-Jones et al. (2018) and the true distances (as vertical black bars). These results indicate that the values computed by Bailer-Jones et al. (2018) cannot be used in our case; in general, distance values in Bailer-Jones et al",bj_2018,0.03787684813141823,0.5959941148757935
2019A&A...627A.104D,12,"Figure 5 shows the distributions of Heliocentric distances from Bailer-Jones et al. (2018) and the true distances (as vertical black bars). These results indicate that the values computed by Bailer-Jones et al. (2018) cannot be used in our case; in general, distance values in Bailer-Jones et al. (2018) are useful in modelling the Galactic global structure by using many stars, but they are not well suited for analyzing indi-vidual halo stars when the parallax error is large",bj_2018,0.29969698190689087,0.5414700508117676
2019A&A...627A.104D,13,"Figure 5 shows the distributions of Heliocentric distances from Bailer-Jones et al. (2018) and the true distances (as vertical black bars). These results indicate that the values computed by Bailer-Jones et al. (2018) cannot be used in our case; in general, distance values in Bailer-Jones et al. (2018) are useful in modelling the Galactic global structure by using many stars, but they are not well suited for analyzing indi-vidual halo stars when the parallax error is large",bj_2018,0.29969698190689087,0.5414700508117676
2019A&A...627A.104D,14,"farfast 0 50 100 150 200 0 10 20 30 40 50 0 0.2 0.4 0.6 0.8 1 Frequency Cum. rel. freq. Heliocentric distance (kpc) 0 100 200 300 400 500 0 10 20 30 40 50 60 0 0.2 0.4 0.6 0.8 1 Frequency Cum. rel. freq. Heliocentric distance (kpc) Fig. 5. Distribution of Heliocentric distances. Results from Bailer-Jones et al. (2018) for sources in Muraveva et al. (2014), top panel, and Pawlak et al. (2013), bottom panel; the respective bin widths of the histograms are 0.38 kpc and 0.23 kpc (see the text for details). The vertical black bars signal the true values from Pietrzy ́nski et al. (2013), top panel, and Hilditch et al",bj_2018,0.4836413860321045,0.2746235132217407
2019A&A...627A.104D,15,"At this point, one may argue that the correct approach to estimate the true distances should in-volve the application of Bayesian inference, adopting a prior distribution for distances in our Galaxy (see Bailer-Jones 2015; Astraatmadja & Bailer-Jones 2016; Bailer-Jones et al. 2018; Luri et al. 2018). This is particularly important for the stars in our primary full sample, since they are thought to be distant (> 30 kpc), faint stars with large uncertainties on parallax. Bailer-Jones et al. (2018) compute the distances to 1",astraatmadja_2016,0.4877814054489136,0.6069173216819763
2017ApJ...837....7G,1,Distances are calculated through simple inversion of trigonometric parallaxes. It is known that this proce-dure for larger parallax errors (≳4%) is not unequivocal and must include some prior on expected space distribu-tion of an object (e.g. Sandage & Saha 2002; Bailer-Jones 2015). Existence of this prior is necessary to recover a true distribution (distances) from an observed distri-bution (parallaxes) in the presence of observational er-rors. In terms of absolute luminosity bias it leads to the so called Lutz-Kelker correction (Lutz & Kelker 1973),bj_2015,0.5148277878761292,0.28804904222488403
2023MNRAS.518..662B,1,"g., the non-single nature of the source. Next we computed absolute Gabs magnitudes based on the appar-ent G magnitudes and the EDR3 photogeometric distances accord-ing to Bailer-Jones et al. (2021)1. In order to identify and flag pho-tometric binaries (i.e. sources falling on the binary sequence in the CMD, but with separations too close to be identified by the RUWE selection), we fitted an 8th order polynomial to the single star main-sequence, and applied an iterative sigma clipping",bj_2021,0.8008652329444885,0.32576191425323486
2023MNRAS.518..662B,2,"395 40.054 11.7972 0.0017 12.8881 0.0017 10.6002 0.0022 4 flag: 1 - bonafide single, 2 - likely binary or multiple, 3 - white dwarf, 4 - peculiar GAIA EDR3 BP-G vs. G-RP colours; Median , low (lo, 16th quantile) and high (hi, 84th quantile) of the photogeometric distance posterior dpgeo are from Bailer-Jones et al. (2021) Figure 1. Colour-absolute magnitude diagram of members of the Hyades open cluster based on GAIA EDR3 parallaxes and photometry. Blue dots indicate all stars in the GAIA GCNS sample with good photometry. Red crosses indicate members of our bonafide single star sequence",bj_2021,0.6527835130691528,0.20469065010547638
2025ApJ...984...66H,1,"1988; Parmar et al. 1989). It has an orbital period of 46.0205 ± 0.0002 days and an eccentricity of 0.412 ± 0.001 (Wilson et al. 2008). The distance is 2.4+0.5 -0.4 kpc estimated by using Gaia (Bailer-Jones et al. 2021). Since its discovery, three Type-II outbursts have been detected in 1985, 2006, and 2021, respectively (e.g., Parmar et al. 1989; Klochkov et al. 2007; Fu et al. 2023; Thalhammer et al. 2024)",bj_2021,0.42454981803894043,0.3865135908126831
